id,업종,브랜드,가맹사업 개월수,가맹점수,가맹점 평균매출액,창업비용,개점률,폐점률,개월수_r,가맹점수_r,평균매출액_r,창업비용_r,개점률_r,폐점률_r,레이블
1995,카페,플라타너스(PLATANUS),93,6,85830,178300,16,16,0.15412844,0.001479728,0.023728951,0.216909976,0.16,0.16,1
1996,기타 외식,플랩잭팬트리(Flapjack Pantry),84,17,205442,130800,11,5,0.137614679,0.004735129,0.056798584,0.159124088,0.11,0.05,1
1997,패스트푸드,피굽남피자,22,18,209255,51480,100,0,0.023853211,0.005031074,0.05785278,0.062627737,1,0,3
1998,치킨,피니치니,179,8,101271,42350,12,50,0.311926606,0.002071619,0.027997989,0.051520681,0.12,0.5,0
1999,패스트푸드,피맥하우스,11,17,307083,75580,35,0,0.003669725,0.004735129,0.084899698,0.091946472,0.35,0,1
2000,주점,피쉬앤그릴&치르치르,63,10,162965,106434,0,0,0.099082569,0.00266351,0.045054789,0.129481752,0,0,1
2001,중/일식,피슈 마라홍탕,39,25,727945,89200,80,0,0.055045872,0.007102693,0.201257183,0.108515815,0.8,0,3
2002,패스트푸드,피스타키친(PISTAR KITCHEN),25,6,176000,72500,100,0,0.029357798,0.001479728,0.04865863,0.088199513,1,0,3
2003,패스트푸드,피자 비토랩,25,20,218777,51125,100,0,0.029357798,0.005622965,0.060485367,0.062195864,1,0,3
2004,패스트푸드,피자1번가,93,25,55576,50050,0,20,0.15412844,0.007102693,0.015364501,0.060888078,0,0.2,1
2005,패스트푸드,피자나라 치킨공주,213,354,337438,55450,14,5,0.374311927,0.104468778,0.093292072,0.067457421,0.14,0.05,4
2006,패스트푸드,피자닷,16,8,178681,34012,100,0,0.012844037,0.002071619,0.049399857,0.041377129,1,0,3
2007,패스트푸드,피자마루,170,619,150390,62680,5,4,0.295412844,0.182894347,0.041578126,0.076253041,0.05,0.04,4
2008,패스트푸드,피자명인,70,11,144031,33790,0,0,0.111926606,0.002959455,0.039820026,0.041107056,0,0,1
2009,패스트푸드,피자몰,274,6,473914,522600,0,16,0.486238532,0.001479728,0.131024166,0.635766423,0,0.16,5
2010,패스트푸드,피자베이,67,10,282083,38750,40,30,0.106422018,0.00266351,0.077987843,0.047141119,0.4,0.3,1
2011,패스트푸드,피자브라더스,35,20,323789,42400,70,15,0.047706422,0.005622965,0.089518476,0.051581509,0.7,0.15,3
2012,패스트푸드,피자빅,116,22,121372,45550,22,13,0.196330275,0.006214856,0.033555397,0.055413625,0.22,0.13,1
2013,패스트푸드,피자빙고,183,57,27536,56370,1,14,0.319266055,0.016572951,0.007612164,0.068576642,0.01,0.14,4
2014,패스트푸드,피자스쿨,178,574,149243,63500,1,1,0.310091743,0.169576798,0.04126101,0.077250608,0.01,0.01,4
2015,패스트푸드,피자스쿨,110,312,149243,63500,2,3,0.185321101,0.092039065,0.04126101,0.077250608,0.02,0.03,4
2016,패스트푸드,피자알볼로,162,269,406608,106200,2,3,0.280733945,0.079313406,0.112415793,0.12919708,0.02,0.03,4
2017,패스트푸드,피자애,74,62,139236,56810,19,24,0.119266055,0.018052678,0.038494333,0.069111922,0.19,0.24,1
2018,패스트푸드,피자에땅,263,236,160388,108780,1,8,0.466055046,0.069547203,0.044342315,0.132335766,0.01,0.08,4
2019,패스트푸드,피자와 치킨의 러브레터,193,59,115709,36100,15,30,0.337614679,0.017164842,0.031989724,0.043917275,0.15,0.3,4
2020,패스트푸드,피자파는집,24,60,275366,54450,100,0,0.027522936,0.017460787,0.076130766,0.066240876,1,0,3
2021,패스트푸드,피자헛,280,319,717028,239071,3,3,0.497247706,0.094110684,0.198238915,0.290840633,0.03,0.03,4
2022,패스트푸드,피자헤븐,145,72,229903,70797,13,23,0.249541284,0.021012134,0.063561419,0.086127737,0.13,0.23,4
2023,패스트푸드,피제리아 나인로드,81,16,532499,494500,0,0,0.132110092,0.004439183,0.147221407,0.601581509,0,0,5
2024,패스트푸드,피제이(PJ)피자,9,21,303485,59970,100,4,0,0.005918911,0.083904944,0.072956204,1,0.04,3
2025,패스트푸드,피치랑,82,18,198759,42600,94,44,0.133944954,0.005031074,0.054950906,0.051824818,0.94,0.44,3
2026,패스트푸드,피치버'S,33,17,182962,38200,64,35,0.044036697,0.004735129,0.050583444,0.046472019,0.64,0.35,3
2027,치킨,필바든치킨,90,8,137979,36600,0,37,0.148623853,0.002071619,0.038146804,0.044525547,0,0.37,1
2028,주점,필스너하우스(PILSNER HOUSE),67,10,444405,125400,30,0,0.106422018,0.00266351,0.122865688,0.152554745,0.3,0,1
2029,중/일식,하나돈까스,153,16,544395,109500,6,12,0.264220183,0.004439183,0.150510344,0.133211679,0.06,0.12,4
2030,중/일식,하나샤브샤브,51,5,537674,262600,0,0,0.07706422,0.001183782,0.148652161,0.31946472,0,0,5
2031,한식,하남돼지집,105,169,636677,157500,3,20,0.176146789,0.049718852,0.176023936,0.191605839,0.03,0.2,1
2032,기타 외식,하노이별,139,25,303083,82750,12,12,0.23853211,0.007102693,0.083793801,0.1006691,0.12,0.12,1
2033,기타 외국식,하노이포베트남쌀국수,38,5,129027,64250,0,20,0.053211009,0.001183782,0.035671807,0.078163017,0,0.2,1
2034,한식,하누소,165,5,2674550,624730,0,40,0.286238532,0.001183782,0.739443247,0.760012165,0,0.4,5
2035,기타 외식,하늘보리피자,128,42,78307,58300,2,26,0.218348624,0.012133767,0.021649036,0.070924574,0.02,0.26,1
2036,주점,하루비어,53,24,263814,95920,41,20,0.080733945,0.006806748,0.072936936,0.116690998,0.41,0.2,1
2037,중/일식,하루엔소쿠,57,73,239158,107127,32,15,0.088073394,0.021308079,0.066120188,0.130324818,0.32,0.15,1
2038,카페,하바나익스프레스,82,15,119667,78900,0,66,0.133944954,0.004143238,0.033084009,0.095985401,0,0.66,0
2039,한식,하수련주왕산삼계탕,174,16,240411,116000,6,0,0.302752294,0.004439183,0.06646661,0.141119221,0.06,0,4
2040,기타 외국식,하와이새우트럭,54,12,203751,136600,16,41,0.082568807,0.003255401,0.056331066,0.166180049,0.16,0.41,0
2041,기타 외식,하우돈곱창,139,30,213725,72780,10,13,0.23853211,0.008582421,0.059088619,0.088540146,0.1,0.13,1
2042,치킨,하우스홀드,187,21,62876,44300,0,9,0.326605505,0.005918911,0.017382762,0.053892944,0,0.09,4
2043,치킨,하이꼬꼬,88,27,285721,62150,29,18,0.144954128,0.007694584,0.078993656,0.075608273,0.29,0.18,1
2044,중/일식,하코야,155,24,244988,84720,25,29,0.267889908,0.006806748,0.067732032,0.103065693,0.25,0.29,4
2045,한식,한가네숯불닭갈비,89,46,461700,103282,19,15,0.146788991,0.01331755,0.12764731,0.125647202,0.19,0.15,1
2046,분식,한국수,62,9,348917,114121,33,0,0.097247706,0.002367564,0.09646572,0.138833333,0.33,0,1
2047,기타 외국식,한끼맛있다,54,20,581873,167200,30,0,0.082568807,0.005622965,0.160872044,0.203406326,0.3,0,1
2048,주점,한남동그집,98,49,175243,61000,57,22,0.163302752,0.014205386,0.048449339,0.074209246,0.57,0.22,1
2049,한식,한동길전통감자탕,177,5,339428,106150,20,20,0.308256881,0.001183782,0.093842256,0.129136253,0.2,0.2,4
2050,한식,한마음정육식당,56,39,512633,125730,30,10,0.086238532,0.011245931,0.14172897,0.152956204,0.3,0.1,1
2051,패스트푸드,한명숙피자치킨,175,10,92040,40700,0,10,0.304587156,0.00266351,0.025445856,0.049513382,0,0.1,4
2052,한식,한모둠,153,44,332937,130093,0,20,0.264220183,0.012725658,0.092047662,0.15826399,0,0.2,4
2053,한식,한방전주콩나물국밥,109,58,398355,93200,5,0,0.183486239,0.016868896,0.110134051,0.113381995,0.05,0,1
2054,한식,한상차림 코다리명가,36,15,598880,149820,60,0,0.049541284,0.004143238,0.165574041,0.182262774,0.6,0,3
2055,한식,한솥,332,727,352657,96910,4,3,0.59266055,0.214856466,0.097499733,0.117895377,0.04,0.03,2
2056,제과제빵,한스(HANS),121,23,487043,327400,13,4,0.205504587,0.006510802,0.134653995,0.398296837,0.13,0.04,5
2057,기타 외식,한스델리,203,84,252813,93000,1,21,0.355963303,0.02456348,0.069895443,0.113138686,0.01,0.21,4
2058,제과제빵,한스브레드카페,38,9,124955,91550,66,100,0.053211009,0.002367564,0.034546004,0.111374696,0.66,1,0
2059,한식,한신포차,137,141,993924,167330,14,4,0.234862385,0.041432376,0.274793515,0.203564477,0.14,0.04,5
2060,기타 외식,한씨네대가추어탕,114,7,256456,218150,28,28,0.19266055,0.001775673,0.070902639,0.265389294,0.28,0.28,1
2061,치킨,한앤둘치킨,138,32,184048,74160,18,12,0.236697248,0.009174312,0.050883694,0.090218978,0.18,0.12,1
2062,한식,한옥마을전주비빔밥,58,46,270745,113850,45,0,0.089908257,0.01331755,0.074853178,0.13850365,0.45,0,1
2063,한식,한옥집김치찜,28,8,587370,164000,62,0,0.034862385,0.002071619,0.162391823,0.199513382,0.62,0,3
2064,한식,한올면옥,11,14,376898,187550,35,14,0.003669725,0.003847292,0.104201744,0.228163017,0.35,0.14,1
2065,한식,한와담,64,6,1039928,200100,33,0,0.100917431,0.001479728,0.287512434,0.243430657,0.33,0,5
2066,기타 외식,한우궁,66,34,226324,68000,14,50,0.104587156,0.009766203,0.062571918,0.082725061,0.14,0.5,0
2067,한식,한촌설렁탕,416,92,542583,149100,22,3,0.746788991,0.026931045,0.150009372,0.181386861,0.22,0.03,4
2068,한식,한통(한마리 통큰)정육식당,75,17,480596,125830,17,11,0.121100917,0.004735129,0.132871566,0.153077859,0.17,0.11,1
2069,한식,한티재,47,6,428754,151600,33,0,0.069724771,0.001479728,0.118538591,0.184428224,0.33,0,1
2070,한식,한패,70,6,383180,95200,0,83,0.111926606,0.001479728,0.105938555,0.115815085,0,0.83,0
2071,카페,할리스커피,261,453,378299,184500,11,5,0.462385321,0.133767387,0.104589085,0.224452555,0.11,0.05,4
2072,분식,할매손충무김밥,66,25,167161,61600,4,20,0.104587156,0.007102693,0.046214875,0.074939173,0.04,0.2,1
2073,제과제빵,핫브레드,84,16,475435,178200,12,12,0.137614679,0.004439183,0.131444683,0.216788321,0.12,0.12,1
2074,분식,핫프렌즈 핫도그,40,8,40745,36850,0,62,0.056880734,0.002071619,0.011264112,0.044829684,0,0.62,0
2075,한식,해까득,116,11,182483,63610,18,27,0.196330275,0.002959455,0.050451012,0.077384428,0.18,0.27,1
2076,치킨,해두리치킨,111,25,248112,37000,24,36,0.187155963,0.007102693,0.068595738,0.045012165,0.24,0.36,1
2077,치킨,해뜰닭,126,6,39164,32305,50,16,0.214678899,0.001479728,0.010827006,0.039300487,0.5,0.16,1
2078,카페,해리스카페,133,22,118450,120500,9,18,0.227522936,0.006214856,0.03274754,0.146593674,0.09,0.18,1
2079,기타 외식,해산물직화구이전문점삼바리,39,13,436646,65350,46,0,0.055045872,0.003551347,0.120720525,0.079501217,0.46,0,3
2080,한식,해장꾹이,65,8,295054,140600,62,0,0.102752294,0.002071619,0.08157399,0.171046229,0.62,0,3
2081,기타 외식,해초과메기,42,24,48367,55130,12,4,0.060550459,0.006806748,0.013371398,0.067068127,0.12,0.04,1
2082,기타 외국식,핵스테이크,56,23,209672,63500,47,52,0.086238532,0.006510802,0.057968069,0.077250608,0.47,0.52,0
2083,카페,핸즈커피 (HANDS COFFEE),163,93,272102,187501,16,8,0.282568807,0.02722699,0.075228354,0.228103406,0.16,0.08,4
2084,한식,햇잎갈비,147,9,281950,151800,0,11,0.253211009,0.002367564,0.077951072,0.184671533,0,0.11,4
2085,한식,행복가마솥밥&알솥밥,45,23,429093,131707,60,13,0.066055046,0.006510802,0.118632315,0.160227494,0.6,0.13,3
2086,기타 외국식,행복이있는그곳돈까스식당,52,10,53193,65030,30,40,0.078899083,0.00266351,0.014705663,0.079111922,0.3,0.4,0
2087,분식,행컵,57,19,205450,60500,21,0,0.088073394,0.00532702,0.056800795,0.073600973,0.21,0,1
2088,치킨,허갈닭강정,35,56,82338,18200,16,21,0.047706422,0.016277005,0.022763503,0.022141119,0.16,0.21,1
2089,치킨,허대구 대구통닭,113,22,340911,160183,18,13,0.190825688,0.006214856,0.094252267,0.19486983,0.18,0.13,1
2090,기타 외국식,헌터스문,60,5,341287,143100,0,40,0.093577982,0.001183782,0.094356222,0.174087591,0,0.4,0
2091,기타 외국식,헝그리브라더스,34,14,205970,51610,78,28,0.04587156,0.003847292,0.056944562,0.062785888,0.78,0.28,3
2092,카페,헤일리스커피,41,5,100122,75000,40,20,0.058715596,0.001183782,0.027680321,0.091240876,0.4,0.2,1
2093,기타 외식,헬로팬,26,4,329211,109700,100,0,0.031192661,0.000887837,0.091017519,0.133454988,1,0,3
2094,중/일식,헬로피쉬,98,9,246638,93740,0,55,0.163302752,0.002367564,0.068188215,0.114038929,0,0.55,0
2095,한식,현대옥,143,141,444768,117005,3,7,0.24587156,0.041432376,0.122966048,0.142341849,0.03,0.07,4
2096,기타 외식,현죽,130,21,97214,55680,4,14,0.222018349,0.005918911,0.026876334,0.067737226,0.04,0.14,1
2097,한식,현풍닭칼국수,77,38,387449,122100,39,5,0.124770642,0.010949985,0.107118824,0.148540146,0.39,0.05,1
2098,한식,형제닭발&오돌뼈,21,11,474058,50670,100,0,0.022018349,0.002959455,0.131063978,0.061642336,1,0,3
2099,한식,형제들 감자탕,26,10,623654,92010,100,0,0.031192661,0.00266351,0.172423412,0.111934307,1,0,3
2100,기타 외식,혜화동돈까스극장,53,98,60049,41690,21,14,0.080733945,0.028706718,0.01660117,0.050717762,0.21,0.14,1
2101,제과제빵,호두랑파이랑,152,6,53847,42050,0,33,0.262385321,0.001479728,0.014886477,0.051155718,0,0.33,4
2102,분식,호떡당,82,25,86008,41680,60,24,0.133944954,0.007102693,0.023778164,0.050705596,0.6,0.24,3
2103,제과제빵,호밀호두,152,43,124948,70290,9,4,0.262385321,0.012429713,0.034544069,0.085510949,0.09,0.04,4
2104,기타 외식,호반식,21,15,67947,62375,100,40,0.022018349,0.004143238,0.018784763,0.075881995,1,0.4,3
2105,패스트푸드,호봉토스트,190,14,173814,25750,7,28,0.332110092,0.003847292,0.048054258,0.031326034,0.07,0.28,4
2106,한식,호세야오리바베큐,78,84,90009,74800,13,8,0.126605505,0.02456348,0.024884337,0.090997567,0.13,0.08,1
2107,한식,호수꼬치,59,41,190173,37410,53,12,0.091743119,0.011837822,0.052577099,0.045510949,0.53,0.12,3
2108,치킨,호식이두마리치킨,314,797,240091,29300,4,8,0.559633028,0.235572655,0.066378138,0.035644769,0.04,0.08,2
2109,기타 외국식,호아빈,210,28,322643,132650,3,39,0.368807339,0.00799053,0.089201637,0.161374696,0.03,0.39,4
2110,카페,호이차,23,29,206459,74030,100,6,0.025688073,0.008286475,0.057079758,0.090060827,1,0.06,3
2111,기타 외식,호천당,37,24,381813,95920,54,4,0.051376147,0.006806748,0.105560615,0.116690998,0.54,0.04,3
2112,치킨,호치킨,135,175,327875,56608,7,10,0.231192661,0.051494525,0.09064815,0.06886618,0.07,0.1,4
2113,기타 외식,호토모토(HottoMotto),56,8,251024,56890,37,62,0.086238532,0.002071619,0.069400831,0.069209246,0.37,0.62,0
2114,치킨,호호닭발,83,8,273990,84600,12,12,0.135779817,0.002071619,0.075750337,0.102919708,0.12,0.12,1
2115,한식,혼밥대장,35,21,227857,116300,52,0,0.047706422,0.005918911,0.062995753,0.141484185,0.52,0,3
2116,중/일식,홈팝참치,58,18,157800,60500,0,22,0.089908257,0.005031074,0.0436268,0.073600973,0,0.22,1
2117,제과제빵,홉슈크림,63,5,188400,126500,20,40,0.099082569,0.001183782,0.05208691,0.153892944,0.2,0.4,0
2118,한식,홍구등갈비,76,6,262593,34720,16,33,0.12293578,0.001479728,0.072599361,0.042238443,0.16,0.33,1
2119,기타 외식,홍대개미,60,38,652779,153360,15,0,0.093577982,0.010949985,0.180475724,0.186569343,0.15,0,1
2120,중/일식,홍대돈부리,108,32,387255,96250,18,6,0.181651376,0.009174312,0.107065188,0.117092457,0.18,0.06,1
2121,분식,홍대마녀,37,7,22223,83100,100,0,0.051376147,0.001775673,0.006143257,0.101094891,1,0,3
2122,한식,홍대칼국수와족발,99,30,308167,113900,26,16,0.165137615,0.008582421,0.085199396,0.138564477,0.26,0.16,1
2123,제과제빵,홍루이젠,36,280,306639,80350,48,4,0.049541284,0.082568807,0.084776943,0.097749392,0.48,0.04,3
2124,중/일식,홍리마라탕,28,18,168821,154080,83,0,0.034862385,0.005031074,0.046673822,0.187445255,0.83,0,3
2125,분식,홍마떡,25,6,421179,98819,100,0,0.029357798,0.001479728,0.116444298,0.120217762,1,0,3
2126,한식,홍반장신의주찹쌀순대와감자탕,169,5,570049,78950,0,20,0.293577982,0.001183782,0.157603013,0.096046229,0,0.2,4
2127,제과제빵,홍베이팡,25,49,63775,43250,100,2,0.029357798,0.014205386,0.017631313,0.052615572,1,0.02,3
2128,기타 외식,홍수계찜닭,69,19,499086,118100,31,15,0.110091743,0.00532702,0.137983574,0.143673966,0.31,0.15,1
2129,분식,홍스떡,39,13,290440,50358,61,0,0.055045872,0.003551347,0.080298338,0.061262774,0.61,0,3
2130,기타 외식,홍스쭈꾸미,140,13,97096,51550,15,46,0.240366972,0.003551347,0.02684371,0.062712895,0.15,0.46,0
2131,주점,홍스포차,36,13,231455,66982,46,0,0.049541284,0.003551347,0.063990507,0.081486618,0.46,0,3
2132,한식,홍익궁중전통육개장,84,55,363090,129490,7,27,0.137614679,0.015981059,0.100384189,0.157530414,0.07,0.27,1
2133,기타 외국식,홍익돈까스,121,96,722247,199470,10,5,0.205504587,0.028114827,0.199681833,0.242664234,0.1,0.05,5
2134,중/일식,홍짜장,154,92,185272,63450,8,23,0.266055046,0.026931045,0.051222099,0.077189781,0.08,0.23,4
2135,한식,홍춘천,65,145,218042,117600,30,22,0.102752294,0.042616159,0.060282159,0.143065693,0.3,0.22,1
2136,중/일식,홍콩반점0410,201,213,622725,122602,9,4,0.352293578,0.062740456,0.172166568,0.149150852,0.09,0.04,4
2137,중/일식,홍탕,133,61,20828,39600,50,13,0.227522936,0.017756733,0.005757575,0.048175182,0.5,0.13,1
2138,기타 외식,화덕고깃간,44,5,426872,182300,40,0,0.064220183,0.001183782,0.118018266,0.221776156,0.4,0,1
2139,한식,화덕초 대파불고기,66,7,319143,78900,0,100,0.104587156,0.001775673,0.088233977,0.095985401,0,1,0
2140,패스트푸드,화덕피자 파숑,78,8,97935,64400,0,50,0.126605505,0.002071619,0.027075672,0.078345499,0,0.5,0
2141,기타 외식,화레무,41,4,267693,9700,25,0,0.058715596,0.000887837,0.074009379,0.011800487,0.25,0,1
2142,기타 외식,화로상회,48,25,689735,71850,72,0,0.071559633,0.007102693,0.190693104,0.087408759,0.72,0,3
2143,한식,화사랑화로구이,120,5,2160006,163950,20,20,0.203669725,0.001183782,0.597185106,0.199452555,0.2,0.2,5
2144,한식,화성옥,48,9,281297,107250,0,11,0.071559633,0.002367564,0.077770534,0.130474453,0,0.11,1
2145,한식,화요옥,31,12,102927,113100,100,75,0.040366972,0.003255401,0.028455831,0.137591241,1,0.75,0
2146,한식,화통삼,98,37,334118,90450,0,59,0.163302752,0.01065404,0.092374178,0.110036496,0,0.59,0
2147,기타 외식,화통집,99,11,210630,105100,0,18,0.165137615,0.002959455,0.058232932,0.127858881,0,0.18,1
2148,한식,화평동왕냉면,204,22,287145,30729,0,4,0.357798165,0.006214856,0.079387355,0.037383212,0,0.04,4
2149,기타 외식,화포식당,74,49,96495,104500,8,14,0.119266055,0.014205386,0.026677549,0.127128954,0.08,0.14,1
2150,기타 외식,화화,164,37,675269,114280,16,5,0.28440367,0.01065404,0.186693628,0.139026764,0.16,0.05,4
2151,기타 외식,황가네꼼닭,55,11,163444,93800,9,18,0.08440367,0.002959455,0.04518722,0.114111922,0.09,0.18,1
2152,한식,황금식당,44,1,688007,115055,0,100,0.064220183,0,0.190215357,0.139969586,0,1,0
2153,한식,황금코다리,60,107,549884,146900,50,4,0.093577982,0.031370228,0.152027911,0.178710462,0.5,0.04,3
2154,분식,황기순의 칼국수&돈까스,108,57,141218,71750,8,36,0.181651376,0.016572951,0.039042304,0.087287105,0.08,0.36,1
2155,한식,황소갈비,89,12,671252,137270,16,33,0.146788991,0.003255401,0.185583032,0.166995134,0.16,0.33,1
2156,기타 외식,황소곱창,37,9,339383,67200,55,33,0.051376147,0.002367564,0.093829815,0.081751825,0.55,0.33,3
2157,한식,황장군,60,17,1018159,237800,0,23,0.093577982,0.004735129,0.281493868,0.289294404,0,0.23,5
2158,기타 외식,황홀한막창,84,7,114054,37650,42,85,0.137614679,0.001775673,0.031532159,0.04580292,0.42,0.85,0
2159,기타 외식,회덮밥전문점인마루,156,13,148121,97780,7,92,0.269724771,0.003551347,0.040950806,0.118953771,0.07,0.92,0
2160,한식,효자막창,44,13,348061,76150,53,7,0.064220183,0.003551347,0.096229058,0.092639903,0.53,0.07,3
2161,분식,효형제돈까스,70,6,432618,172400,33,66,0.111926606,0.001479728,0.119606887,0.20973236,0.33,0.66,0
2162,패스트푸드,후니피자,125,16,70949,55800,0,12,0.212844037,0.004439183,0.019614739,0.067883212,0,0.12,1
2163,치킨,후라이드바삭킹,26,23,274827,30800,100,0,0.031192661,0.006510802,0.075981746,0.037469586,1,0,3
2164,기타 외국식,후라이드참잘하는집,48,178,446688,35600,23,0,0.071559633,0.052382362,0.123496879,0.043309002,0.23,0,1
2165,치킨,후라이드참잘하는집,48,42,446688,35600,100,2,0.071559633,0.012133767,0.123496879,0.043309002,1,0.02,3
